Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
20/09/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/09/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/09/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/09/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/09/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/09/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/09/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/09/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/09/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/09/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/09/2019;1200;0;5;0;8;0;926.3;null;19.4;18.4;17.9;91;14;0.3;70
25/09/2019;1800;0;2;0;4;0;925.5;null;24.6;20;17.8;67;14;0.8;70
26/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
26/09/2019;1200;0;2;0;5;0;925.7;1016.7;20;18;17.2;84;14;0.3;70
26/09/2019;1800;0;2;0;6;0;923.4;null;24.4;19.8;17.6;70;14;0.5;70
27/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/09/2019;1200;0;5;0;9;0;926;1017;19.4;18;17.2;87;9;0.5;70
27/09/2019;1800;0;1;0;2;0;920.8;null;27.8;20.4;17.3;53;9;0.8;70
28/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/09/2019;1200;0;0;0;0;0;922.7;1012.9;19.4;17.6;16.8;85;5;5.3;70
28/09/2019;1800;0;0;0;0;0;921.9;null;28.6;21.6;19;56;18;0.3;70
29/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/09/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/09/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/09/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/09/2019;1200;0;5;0;8;0;922.9;null;20;18;17.2;84;14;2.5;70
30/09/2019;1800;0;2;0;4;0;920.3;null;26.2;20.6;18.1;61;14;2.5;70
01/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/10/2019;1200;0;5;0;8;0;923.2;1013.3;21;18.6;17.6;81;14;2.5;70
01/10/2019;1800;0;2;0;5;0;922.5;null;26;20.4;17.9;62;14;5;70
02/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/10/2019;1200;-1;5;-1;10;0;923.2;1013.4;20.6;18.6;17.8;84;14;5;70
02/10/2019;1800;0;2;0;4;0;920.4;null;25.6;19.2;18.3;57;14;0.5;70
03/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/10/2019;1200;0;5;0;6;0;925.3;1011.8;20.6;18.2;17.2;81;9;2.5;70
03/10/2019;1800;0;2;0;5;0;922.3;null;26;20.4;17.9;62;18;1.6;70
04/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/10/2019;1200;0;5;0;9;0;925;1015.3;21.6;18.2;17.4;73;14;5;70
04/10/2019;1800;0;2;0;6;0;922;null;25.2;19.4;17.2;60;14;2.5;70
05/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
05/10/2019;1200;0;2;0;7;0;923.5;1013.9;19.2;17.2;16.2;83;14;2.5;70
05/10/2019;1800;0;2;0;5;0;921.1;null;26.2;20;17;58;18;0.3;70
06/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/10/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/10/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/10/2019;1200;0;5;0;7;0;924.4;null;20;18.4;17.8;87;14;3.3;70
07/10/2019;1800;0;2;0;4;0;921.6;null;27.4;20;null;52;0;0;70
08/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/10/2019;1200;0;2;0;7;0;924.1;1016;20.2;18;17;82;9;5;70
08/10/2019;1800;0;2;0;5;0;922.3;null;26.2;18.4;14.6;49;9;5;70
09/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/10/2019;1200;0;2;0;6;0;924.1;1014.7;20;17.6;16.4;80;14;5;70
09/10/2019;1800;0;2;0;6;0;922.1;null;26.2;20;17;58;18;3;70
10/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/10/2019;1200;-1;5;-1;8;0;924.3;1014.9;20;18.2;17.4;85;14;2.5;70
10/10/2019;1800;0;2;0;6;0;921.3;null;25.6;20;17.5;62;14;3.6;70
11/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/10/2019;1200;0;5;0;10;0.6;924;1014.6;19.6;18.4;17.7;89;14;1.6;70
11/10/2019;1800;0;2;0;8;0;922.9;null;24;21;19.9;78;14;2;70
12/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/10/2019;1200;0;2;0;8;0;924.7;1015.4;20;18;17.2;84;18;1.6;70
12/10/2019;1800;0;2;0;6;0;922.1;null;25.2;19;15.8;57;14;1.6;70
13/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/10/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/10/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/10/2019;1200;-1;5;-1;10;1;923.6;null;19.2;18.8;18.5;96;0;0;20
14/10/2019;1800;-1;5;-1;10;0;923.2;null;21.8;20.4;null;88;0;0;60
15/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/10/2019;1200;-1;5;-1;10;0;924.2;1015;20.2;18.2;17.4;84;9;0.3;60
15/10/2019;1800;0;2;0;6;0;924.1;null;25.2;20;17.7;63;14;1.6;70
16/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/10/2019;1200;-1;5;-1;10;0;924.5;1014.9;20.4;18.6;17.8;85;18;2.5;70
16/10/2019;1800;0;2;0;7;0;923.7;null;25.6;19.4;16.4;58;14;0.8;70
17/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/10/2019;1200;0;2;0;8;0;926;1016;20;18;17.2;84;14;4.1;70
17/10/2019;1800;0;2;0;5;0;924.8;null;26;19;15.7;53;14;5;70
18/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/10/2019;1200;-1;5;-1;10;1.5;925.2;1016.1;19;18.8;18.7;98;14;0.3;20
18/10/2019;1800;0;2;0;6;0;922.7;null;25;21.2;19;73;14;0.8;70
19/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
19/10/2019;1200;-1;5;-1;10;0.8;923.4;1014.1;19.6;19.2;18.9;96;14;2;20
19/10/2019;1800;0;2;0;6;0;920.3;null;27.2;21.6;19.3;62;14;3.3;70
20/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/10/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/10/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/10/2019;1200;0;2;0;5;1;921.8;null;22;19.4;18.4;80;5;5;70
21/10/2019;1800;0;2;0;6;0;919.3;null;29.6;21;18.7;48;5;0.3;70
22/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/10/2019;1200;null;null;null;0;0;921.9;1010.5;21.6;18;16.7;72;5;5;70
22/10/2019;1800;0;null;0;2;0;919.3;null;30.8;20;null;39;0;0;70
23/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/10/2019;1200;0;0;0;0;0;921.6;1011.5;21.6;18.4;17;75;9;0.3;0
23/10/2019;1800;0;1;0;2;0;920.3;null;31;21.4;17.3;44;14;0.3;2
24/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/10/2019;1200;0;2;0;5;0;923.2;1013;22;18.8;17.4;75;14;3;70
24/10/2019;1800;0;2;0;3;0;920.4;null;28;20.4;18.4;52;18;1.6;70
25/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/10/2019;1200;0;2;0;6;0;924;1014.4;21;19;18.2;84;14;0.8;70
25/10/2019;1800;0;1;0;0;0;922;null;29;21;17.8;51;14;0.8;70
26/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
26/10/2019;1200;0;5;0;9;0;924.2;1014.4;20.6;19.2;18.5;88;0;0;70
26/10/2019;1800;0;2;0;5;0;921.6;null;28;22;19.5;60;18;0.3;70
27/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/10/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/10/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/10/2019;1200;0;2;0;3;0;923.5;null;21.2;18;16.4;74;9;1.6;70
28/10/2019;1800;0;2;0;6;0;921.6;null;28;20.4;null;52;14;0.3;70
29/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/10/2019;1200;0;5;0;9;0;922.8;1012.9;19.4;18.4;17.9;91;14;0.5;70
29/10/2019;1800;0;2;0;4;0;920.6;null;27.6;20;16.9;52;14;4.1;70
30/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/10/2019;1200;1;2;0;6;0;923.1;1013.4;21.8;18.2;16.5;72;9;2;70
30/10/2019;1800;0;2;0;6;0;922.5;null;27;19.4;16;51;9;2.3;70
31/10/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
31/10/2019;1200;-1;5;-1;7;0;923.9;1013.6;20;19;18.5;91;9;5;70
31/10/2019;1800;0;2;0;5;0;923.4;null;26.8;19.6;16.4;53;14;2;70
01/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/11/2019;1200;0;2;0;8;0;923.1;1013.8;19.4;18.4;17.9;91;14;1.6;70
01/11/2019;1800;0;2;0;5;0;921.6;null;29;21;17.8;51;18;0.3;70
02/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/11/2019;1200;0;2;0;7;0;923.2;1013.5;21.6;18.6;17.4;77;14;3;70
02/11/2019;1800;0;2;0;5;0;919.4;null;28.6;21;19;53;14;0.8;70
03/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/11/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/11/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/11/2019;1200;0;2;0;8;0;923.2;null;22.6;19.4;18.7;76;9;5;70
04/11/2019;1800;2;2;0;6;0;920.8;null;29.4;21.4;18.2;51;9;2;70
05/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
05/11/2019;1200;0;0;0;0;0;923;1013.9;21.2;18.6;18.8;79;5;5;70
05/11/2019;1800;0;0;0;0;0;923.2;null;28.4;20;16.2;47;9;4.6;70
06/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/11/2019;1200;0;2;0;4;0;923.2;1013;23;19.6;17.9;74;5;5;70
06/11/2019;1800;0;0;0;0;0;922;null;28;21;18.1;55;9;4.6;70
07/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/11/2019;1200;0;5;0;9;0;922;1011.8;21.6;19.4;18.6;83;14;1.2;70
07/11/2019;1800;0;2;0;6;0;919.7;null;28;21.4;21.1;58;14;4.6;70
08/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/11/2019;1200;0;5;0;9;0;921.2;1011;21.6;19.2;18.6;81;14;5;70
08/11/2019;1800;0;2;0;5;0;919.4;null;28.4;21.2;17.9;54;14;0.8;70
09/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/11/2019;1200;0;2;0;7;0;923;1013;21.8;19.4;19;81;9;1.3;70
09/11/2019;1800;0;2;0;6;0;920.1;null;29;20.6;16.2;49;14;0.8;70
10/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/11/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/11/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/11/2019;1200;-1;5;-1;10;0;922.6;null;21;20;19.5;91;14;1.6;60
11/11/2019;1800;0;2;0;4;0;921.1;null;28;21.6;19;58;14;0.5;70
12/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/11/2019;1200;0;2;0;7;0;922;1011.9;22;19.8;19;83;14;1.6;70
12/11/2019;1800;0;2;0;4;0;921.8;null;27.6;21;17.4;58;14;2.3;70
13/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/11/2019;1200;0;5;0;8;0;922.4;1012.3;21;19.4;18.8;87;14;0.5;70
13/11/2019;1800;0;2;0;5;0;919.6;null;27.6;21;18.3;58;14;0.5;70
14/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/11/2019;1200;0;2;0;6;0;923.1;1013.3;21.4;19;18;81;14;0.5;70
14/11/2019;1800;0;2;0;null;0;921.2;null;28;21;18.1;55;9;0.3;70
15/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/11/2019;1200;0;2;0;7;0;922.3;1011.2;22;19.4;18.4;80;9;2;70
15/11/2019;1800;0;2;0;6;0;917.8;null;29.6;21;17.8;48;18;0.3;70
16/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/11/2019;1200;0;2;0;3;0;919.3;1008.7;22;19;17.8;77;5;5;70
16/11/2019;1800;0;2;0;4;0;916.3;null;31.3;22.4;18.7;47;9;5;70
17/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/11/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/11/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/11/2019;1200;0;2;0;6;0;922.2;null;21;19;null;84;9;2;70
18/11/2019;1800;0;2;0;7;0;922;null;28;21.4;19;58;18;0.3;70
19/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
19/11/2019;1200;-1;5;-1;10;0;923.6;1013.8;21;19.4;18.8;87;14;0.8;70
19/11/2019;1800;0;2;0;7;0;922.2;null;27.6;21.2;18.4;58;14;0.5;70
20/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/11/2019;1200;0;2;0;5;0;922.6;1012.8;21.2;18.6;17.4;79;9;0.3;70
20/11/2019;1800;0;2;0;7;0;921.5;null;27;20;null;54;14;0.5;70
21/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/11/2019;1200;0;5;0;9;0;922.7;1012.9;20.8;19.4;18.9;88;14;1.2;70
21/11/2019;1800;0;2;0;7;0;922.7;null;27.6;19.6;16;50;14;1.3;70
22/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/11/2019;1200;0;2;0;7;0;922;null;21;18.4;null;79;14;0.5;70
22/11/2019;1800;0;2;0;4;0;921.6;null;28.4;20.4;null;50;18;0.3;70
23/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/11/2019;1200;0;2;0;6;0;922.4;1012.2;21.6;18.6;17.4;77;9;0.8;70
23/11/2019;1800;0;2;0;4;0;919.7;null;31;20.6;19.7;41;18;0.3;70
24/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/11/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/11/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/11/2019;1200;0;1;0;2;0;920.7;null;24;21.2;19.9;79;18;0.3;70
25/11/2019;1800;-1;5;-1;10;0;921.4;null;30;22;19.1;52;null;null;70
26/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
26/11/2019;1200;0;2;0;7;0;922.2;1019.5;22;20.4;19.5;88;5;1.6;70
26/11/2019;1800;0;2;0;6;0;921.3;null;29;21;17.2;51;9;2;70
27/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/11/2019;1200;0;2;0;7;0;922.4;1012.1;21.6;20;19.5;88;9;0.8;70
27/11/2019;1800;0;2;0;6;0;921.5;null;28.6;21;null;53;9;1.3;70
28/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/11/2019;1200;0;2;0;7;0;922;1012.3;21.4;19.4;19.2;84;9;3.3;70
28/11/2019;1800;0;1;0;4;0;920.3;null;29.6;21;17.8;48;9;0.5;70
29/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/11/2019;1200;0;1;0;2;0;921.8;1011.7;21.6;18.8;17.6;78;9;3.3;70
29/11/2019;1800;0;0;0;0;0;921.4;null;30.4;20;14.9;39;14;0.3;70
30/11/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/11/2019;1200;0;2;0;6;0;923.9;1014.1;20.4;18;16.8;80;9;3.6;70
30/11/2019;1800;0;2;0;4;0;919.7;null;29.4;20;15.5;43;14;0.3;70
01/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/12/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/12/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/12/2019;1200;0;0;0;0;0;922.2;null;23;20;18.7;77;9;1.6;70
02/12/2019;1800;0;0;0;0;0;921.4;null;31;20.2;null;37;9;0.3;70
03/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/12/2019;1200;0;0;0;0;0;921;1010.2;22.8;19.6;18.3;76;5;4.1;70
03/12/2019;1800;0;0;0;0;0;920.9;null;32.5;20.8;15.6;36;14;0.3;70
04/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/12/2019;1200;0;2;0;5;0;923.5;1013.2;22;20;19.2;84;9;4.1;70
04/12/2019;1800;0;2;0;5;0;919.5;null;30.6;21;17;44;14;1.3;70
05/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
05/12/2019;1200;0;2;0;6;0;923.3;1013.2;22.8;20;19;79;14;3.3;70
05/12/2019;1800;0;2;0;5;0;921.7;null;31.5;21.4;17.5;43;9;1.3;70
06/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/12/2019;1200;-1;5;-1;10;0;921.6;1010.9;22;20;19.2;84;9;0.8;70
06/12/2019;1800;0;2;0;7;0;920.7;null;30.6;21;17;44;14;0.8;70
07/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/12/2019;1200;0;0;0;0;0;921.2;1010.8;22;21;20.6;92;5;5;70
07/12/2019;1800;0;2;0;4;0;917.9;null;33.5;21.6;16.9;37;0;0;70
08/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/12/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/12/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/12/2019;1200;0;5;0;8;0;923.1;null;21;20;19.5;91;9;0.8;70
09/12/2019;1800;0;2;0;5;0;923;null;28.6;21;17.5;53;14;0.8;70
10/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/12/2019;1200;0;5;0;8;0;922.4;1012.3;21.8;20.4;19.9;88;9;1.3;70
10/12/2019;1800;0;2;0;5;0;919.7;null;29;21;null;51;0;0;70
11/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/12/2019;1200;0;2;0;6;0;921.6;1011.3;22;20;16.3;84;14;0.5;70
11/12/2019;1800;0;4;0;6;0;918.4;null;29.8;22.4;19.8;55;18;0.3;70
12/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/12/2019;1200;0;2;0;8;0;921;null;21.8;20;null;86;9;0.9;70
12/12/2019;1800;0;2;0;6;0;919.8;null;28.2;22;19.2;59;0;0;70
13/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/12/2019;1200;0;2;0;7;0;921.6;1011.5;21.4;19.2;18.3;82;9;2.5;70
13/12/2019;1800;0;2;0;4;0;920.1;null;29.4;22;19.1;54;14;0.3;70
14/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/12/2019;1200;0;2;0;7;0;922.5;1012.2;23;20.4;19.4;80;14;0.5;70
14/12/2019;1800;0;1;0;3;0;921.8;null;29;21;17.8;51;14;0.5;70
15/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/12/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/12/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/12/2019;1200;-1;5;-1;10;3.2;922.9;null;20.6;20.4;20.3;98;18;0.3;70
16/12/2019;1800;0;4;0;7;0;922;null;27;22.4;20.8;68;14;0.5;70
17/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/12/2019;1200;0;2;0;7;0;922.1;1012.4;22.5;20.6;19.8;84;14;2;70
17/12/2019;1800;0;4;0;7;0;920.4;null;29;23;20.7;61;14;2.5;70
18/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/12/2019;1200;0;5;0;7;0;922;1011.9;21;20;19.5;91;14;0.3;70
18/12/2019;1800;0;2;0;5;0;921.6;null;30;22;19.1;52;18;0.3;70
19/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
19/12/2019;1200;0;2;0;7;0;923.1;1012.9;22.8;20.2;19.2;80;9;4.3;70
19/12/2019;1800;0;4;0;7;0;921.9;null;28.6;22;19.5;58;9;3;70
20/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/12/2019;1200;0;5;0;8;0;923.6;1011.9;21;20.2;19.8;93;14;1.6;60
20/12/2019;1800;0;5;0;9;0;922.3;null;27;22;20.1;66;14;2.5;70
21/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/12/2019;1200;0;5;0;8;0;922.7;null;21;20.4;null;95;14;1.3;70
21/12/2019;1800;0;4;0;9;0;921.4;null;27.4;22;19.7;63;14;2;70
22/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/12/2019;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/12/2019;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/12/2019;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/12/2019;1200;0;2;0;8;0;923;null;21.8;19.6;18.8;83;14;2.5;70
23/12/2019;1800;0;2;0;5;0;923;null;28;22.2;20;62;14;1.6;70
